Time,Latitude,Longitude,Depth (km),Magnitude
2018-04-24T01:15:43.610000Z,11.0716,93.5682,97.56,4.4
2018-04-23T18:01:26.520000Z,13.1779,92.3513,26.74,4.9
2018-04-18T07:55:36.280000Z,16.7503,95.8211,10.0,4.2
2018-04-16T13:32:33.660000Z,16.1491,95.6887,10.0,3.4
2018-04-15T14:27:50.190000Z,16.1711,95.7135,10.0,3.4
2018-04-14T22:27:32.520000Z,16.1878,95.7911,10.0,4.1
2018-04-09T23:11:38.070000Z,13.8976,92.8286,28.81,4.0
2018-03-16T19:58:33.840000Z,12.5671,93.7551,109.07,4.3
2018-03-15T17:07:05.630000Z,11.9132,92.2633,42.36,4.3
2018-02-13T02:39:53.810000Z,12.3644,93.1316,69.37,5.6
2018-02-04T08:42:02.470000Z,16.2174,96.5388,10.0,4.1
2018-01-24T11:01:46.430000Z,14.6681,92.6095,10.0,4.3
2018-01-14T15:48:09.590000Z,12.1779,92.4336,32.95,4.7
2018-01-13T08:19:47.450000Z,16.618,95.9378,10.0,3.8
2018-01-06T22:56:57.290000Z,17.6825,94.4005,36.26,4.1
2017-12-22T15:58:49.710000Z,10.0394,93.0186,33.89,4.8
2017-12-19T13:23:32.100000Z,9.7595,93.5468,15.89,4.9
2017-12-11T16:49:48.970000Z,11.8055,93.8373,136.55,4.6
2017-12-02T19:36:18.430000Z,12.1948,95.085,10.0,4.4
2017-11-13T13:41:53.790000Z,9.8714,93.1863,7.29,4.3
2017-11-12T01:16:56.480000Z,16.3955,95.0669,38.25,4.0
2017-10-25T18:20:47.790000Z,13.7225,92.9359,32.74,4.7
2017-10-10T14:42:26.530000Z,13.032,93.3537,52.75,4.6
2017-10-09T19:32:39.030000Z,12.9368,92.4082,32.5,4.5
2017-10-06T20:59:02.170000Z,10.993,94.7616,37.83,4.1
2017-10-06T14:00:33.140000Z,12.0039,95.0977,21.82,5.1
2017-10-02T23:31:42.520000Z,12.8533,91.9221,27.39,4.7
2017-10-01T14:35:36.330000Z,12.898,92.3426,30.37,4.5
2017-10-01T12:49:04.080000Z,12.7332,91.9129,25.97,4.6
2017-09-17T14:48:11.340000Z,12.8183,92.0967,26.18,5.0
2017-09-17T10:27:11.790000Z,12.7773,92.0628,33.35,4.5
2017-09-15T22:37:58.190000Z,12.8959,91.9514,27.42,4.2
2017-09-11T16:44:54.180000Z,11.1912,93.763,135.46,4.4
2017-09-06T00:10:55.750000Z,10.2437,93.1611,83.98,5.0
2017-09-03T06:52:17.790000Z,9.2814,93.1142,60.53,4.9
2017-08-11T03:34:53.600000Z,13.639,92.8043,25.23,4.5
2017-07-13T22:18:37.040000Z,14.384,93.7029,37.99,4.2
2017-07-12T22:33:37.170000Z,9.8244,93.9746,10.0,4.3
2017-06-24T14:26:44.820000Z,10.0742,93.5741,35.0,4.4
2017-05-30T22:24:43.880000Z,10.3004,93.2343,82.18,4.4
2017-05-17T17:45:54.770000Z,12.7126,93.5971,100.98,4.6
2017-05-16T14:04:40.080000Z,11.4865,95.052,20.79,4.6
2017-05-05T17:58:35.880000Z,13.7401,92.548,19.13,5.0
2017-04-22T18:45:12.860000Z,9.2736,87.0302,17.14,4.1
2017-04-05T16:44:36.740000Z,14.4592,93.0491,31.8,5.3
2017-03-30T10:34:53.100000Z,17.1534,95.9052,17.73,4.2
2017-03-19T08:57:06.970000Z,9.9624,93.5567,35.85,4.6
2017-03-18T15:58:21.640000Z,12.91,95.8132,23.33,4.4
2017-03-17T14:01:43.070000Z,11.1741,92.8778,46.01,4.8
2017-03-13T14:19:06.670000Z,17.3992,95.9996,10.0,5.1
2017-03-01T16:21:05.110000Z,11.6348,92.1878,32.27,4.1
2017-03-01T03:16:52.370000Z,12.2124,93.2046,67.58,4.5
2017-01-18T15:42:40.480000Z,12.2,94.9698,27.49,4.9
2016-12-29T05:52:03.910000Z,16.7482,94.12,14.89,4.4
2016-12-27T21:21:53.720000Z,13.341,92.327,28.8,4.4
2016-12-23T04:56:16.820000Z,12.3232,91.9315,27.78,4.4
2016-12-03T19:42:11.180000Z,10.9345,91.886,10.0,4.7
2016-09-20T09:10:11.230000Z,13.301,93.048,35.0,4.3
2016-09-19T12:57:31.930000Z,10.3504,92.6927,33.56,4.6
2016-09-16T05:18:49.780000Z,12.8909,92.492,29.95,4.3
2016-09-15T02:30:46.460000Z,10.1636,91.7111,20.94,5.0
2016-09-13T11:59:49.020000Z,10.2454,91.637,27.71,4.7
2016-09-11T05:07:48.670000Z,9.8342,93.2204,75.1,4.6
2016-09-04T22:28:38.650000Z,13.5061,92.7137,31.34,4.2
2016-08-26T18:24:21.040000Z,9.0105,95.5605,14.46,4.5
2016-08-26T18:22:55.880000Z,9.1191,94.4457,10.0,4.4
2016-08-26T18:20:49.520000Z,9.2005,93.9551,41.02,4.7
2016-08-18T18:23:56.270000Z,11.9017,93.5881,107.98,4.6
2016-07-24T23:09:49.190000Z,14.9748,96.4342,27.75,5.0
2016-07-24T15:33:07.260000Z,12.7303,93.3143,62.76,4.4
2016-07-15T16:08:02.180000Z,15.4873,93.8979,10.0,4.6
2016-07-13T17:56:32.830000Z,12.0821,95.1704,10.0,4.5
2016-05-22T22:32:36.380000Z,10.2558,92.2057,30.04,4.1
2016-05-09T16:03:47.250000Z,11.3506,91.5047,10.0,5.2
2016-05-09T16:00:22.140000Z,11.2676,91.4012,10.0,4.3
2016-04-24T21:55:42.770000Z,10.2055,91.5917,22.65,4.3
2016-04-22T02:43:05.050000Z,9.9398,93.8287,31.38,4.5
2016-04-19T20:47:57.190000Z,10.2564,93.7772,42.83,4.4
2016-04-19T20:32:57.090000Z,10.2153,93.6895,10.0,5.3
2016-04-18T15:29:54.930000Z,12.9466,92.3335,37.35,4.7
2016-04-13T14:14:03.240000Z,12.5623,95.1787,10.0,4.9
2016-03-13T15:04:36.930000Z,10.2834,93.5317,125.89,4.3
2016-03-12T09:39:37.700000Z,10.3914,92.4579,27.86,4.2
2016-03-08T09:55:34.760000Z,9.5751,93.4345,10.0,4.4
2016-02-28T23:11:03.470000Z,10.2974,93.6503,127.6,4.0
2016-02-27T00:31:05.120000Z,13.4762,93.915,98.7,4.5
2016-02-04T15:30:49.830000Z,14.2695,93.2464,10.0,5.1
2016-02-03T15:24:07.060000Z,10.3608,93.3475,96.08,4.4
2016-01-27T22:09:56.710000Z,13.7261,93.8004,88.89,4.6
2016-01-15T19:24:52.540000Z,11.7568,92.8636,50.41,4.3
2016-01-12T14:59:35.080000Z,16.5725,96.4762,50.56,4.4
2016-01-11T06:56:37.000000Z,13.5519,92.7103,35.0,4.1
2016-01-04T02:28:04.870000Z,12.0291,93.1309,68.01,4.2
2015-12-17T03:04:44.760000Z,9.4948,93.7925,55.42,4.6
2015-12-16T04:48:19.990000Z,12.6843,93.4126,72.62,4.7
2015-12-09T12:00:19.910000Z,10.4689,93.9392,10.0,4.5
2015-11-28T18:32:56.410000Z,12.5328,93.687,111.54,4.4
2015-11-27T18:58:53.130000Z,10.2874,91.622,26.52,4.4
2015-11-15T09:18:57.800000Z,13.714,93.5448,47.89,4.5
2015-09-29T19:05:17.550000Z,10.2513,93.803,90.34,4.3
2015-09-23T04:51:32.590000Z,13.0849,92.4507,28.2,4.4
2015-09-22T09:33:46.950000Z,12.1895,95.0107,28.09,4.7
2015-08-29T02:05:16.780000Z,13.7951,92.7587,32.0,4.2
2015-08-28T15:58:48.340000Z,11.0705,92.1049,0.0,3.4
2015-08-28T03:48:54.000000Z,11.93,92.9828,100.0,3.7
2015-08-26T16:36:45.380000Z,13.3895,92.7959,0.0,3.4
2015-08-21T03:29:32.830000Z,10.5281,91.2497,0.0,3.6
2015-08-20T12:10:25.090000Z,14.9491,98.334,5.0,4.0
2015-08-19T18:28:07.630000Z,9.2555,92.9194,100.0,3.6
2015-08-16T21:35:24.600000Z,13.8694,93.1451,10.0,4.5
2015-08-14T06:39:43.120000Z,12.8364,92.8837,0.0,3.7
2015-08-03T20:47:47.000000Z,11.6791,92.296,26.0,4.7
2015-08-01T11:40:24.220000Z,15.65,94.0572,35.0,3.8
2015-07-28T21:29:06.780000Z,12.9673,92.4466,31.0,4.2
2015-07-20T22:33:18.920000Z,13.045,87.5502,0.0,3.8
2015-07-14T14:25:12.600000Z,15.1098,98.4891,10.0,4.4
2015-07-11T09:58:41.380000Z,12.331,93.4104,100.0,3.7
2015-07-04T18:41:33.570000Z,12.9625,93.1128,32.0,4.5
2015-07-03T07:02:12.990000Z,11.4053,95.1399,24.0,3.8
2015-07-03T03:16:35.940000Z,11.3347,94.9516,17.1,5.5
2015-07-03T02:20:33.020000Z,11.4525,94.8453,24.0,4.8
2015-07-03T00:37:44.600000Z,13.0999,93.2155,51.6,4.8
2015-06-30T15:48:04.280000Z,11.2432,94.9114,22.0,4.5
2015-06-15T19:10:23.350000Z,9.6497,93.3138,35.0,4.3
2015-06-15T15:46:28.880000Z,13.4315,93.9084,0.0,3.6
2015-06-12T18:29:28.980000Z,13.9071,93.5981,45.0,5.1
2015-06-10T13:07:18.650000Z,10.3765,92.8451,0.0,3.7
2015-06-03T11:10:26.950000Z,10.9817,92.8262,0.0,3.3
2015-06-03T08:02:41.570000Z,15.6522,96.2468,28.0,4.0
2015-05-26T03:42:04.600000Z,10.5613,91.8279,0.0,3.4
2015-05-24T01:32:57.860000Z,9.5872,92.5996,0.0,4.0
2015-05-12T08:43:59.890000Z,10.5161,90.9521,0.0,3.4
2015-05-12T08:29:26.750000Z,10.6452,91.2189,35.0,4.0
2015-05-08T18:50:40.490000Z,12.5748,95.1515,19.0,3.5
2015-05-08T17:49:56.230000Z,13.0466,95.9734,35.0,3.5
2015-05-08T03:02:32.650000Z,13.732,92.8306,29.0,4.5
2015-05-06T14:45:26.260000Z,12.596,95.2323,19.0,4.4
2015-05-02T01:35:45.980000Z,13.9434,93.0418,32.0,3.7
2015-05-01T08:58:42.250000Z,10.7692,91.9968,30.9,5.3
2015-04-29T01:29:50.270000Z,14.034,93.1922,32.0,4.2
2015-04-24T00:29:17.800000Z,11.2418,93.3864,0.0,3.7
2015-04-23T23:59:25.460000Z,11.8887,95.171,21.0,4.2
2015-04-23T23:58:21.530000Z,12.2233,94.9306,30.3,4.9
2015-04-21T00:17:28.610000Z,14.1,92.8353,24.9,4.9
2015-04-18T17:22:29.200000Z,10.7416,93.3529,100.0,4.2
2015-04-16T01:58:47.770000Z,10.4346,91.6251,17.0,3.7
2015-04-14T22:02:00.140000Z,10.8285,93.847,150.0,4.1
2015-04-13T05:55:11.610000Z,14.0943,93.9636,100.0,4.3
2015-04-11T21:48:23.890000Z,10.6243,92.0081,29.0,3.7
2015-04-09T22:49:42.320000Z,14.0318,92.7927,26.1,4.8
2015-04-03T12:45:22.590000Z,10.5567,93.3377,112.3,4.6
2015-03-27T18:51:49.960000Z,9.8919,93.3965,94.8,4.8
2015-03-25T10:13:11.890000Z,13.5093,91.9618,35.0,4.3
2015-03-17T14:52:53.950000Z,12.6447,94.089,0.0,3.4
2015-03-13T04:17:24.530000Z,9.8911,93.4203,100.0,4.1
2015-03-10T02:32:35.950000Z,10.2157,91.3205,0.0,3.4
2015-03-08T15:43:45.210000Z,13.3866,92.585,29.0,4.6
2015-02-26T18:52:33.820000Z,9.6174,90.2835,35.0,4.4
2015-02-23T14:43:41.760000Z,9.7769,93.0371,0.0,3.3
2015-02-23T10:24:05.520000Z,10.5022,91.7997,0.0,3.7
2015-02-23T06:32:07.540000Z,10.7824,92.0671,27.0,4.5
2015-02-19T11:49:59.950000Z,11.2609,92.5166,0.0,3.3
2015-02-18T09:16:36.850000Z,14.5748,94.1363,10.0,3.8
2015-02-15T20:51:41.800000Z,10.1211,91.5372,35.0,4.0
2015-02-11T03:30:13.630000Z,13.2086,92.2859,32.3,5.3
2015-02-09T14:13:06.420000Z,10.0379,92.8999,43.0,4.7
2015-02-09T00:33:27.400000Z,9.0845,92.4693,31.0,4.1
2015-02-06T00:13:47.450000Z,14.0254,90.3227,0.0,3.5
2015-02-01T18:19:35.330000Z,12.5793,92.022,0.0,3.4
2015-01-30T06:37:35.970000Z,12.4016,95.1995,19.0,4.2
2015-01-29T09:30:40.010000Z,11.4295,91.8414,0.0,3.5
2015-01-27T23:18:35.640000Z,13.6822,93.3939,10.0,3.5
2015-01-27T04:54:35.600000Z,10.5676,93.3747,100.0,4.0
2015-01-26T18:29:25.800000Z,12.4384,92.7741,41.0,4.4
2015-01-23T00:29:42.280000Z,12.7182,92.7555,35.0,4.2
2015-01-22T07:43:13.390000Z,12.8062,93.0318,35.0,4.0
2015-01-19T12:23:06.700000Z,11.7822,91.5574,0.0,3.4
2015-01-10T13:06:35.710000Z,11.0009,93.5564,123.0,4.6
2015-01-08T19:43:07.970000Z,10.5644,93.106,150.0,3.2
2014-12-29T18:34:57.380000Z,12.8124,92.2203,0.0,3.1
2014-12-26T19:49:44.650000Z,10.8346,91.8731,0.0,3.4
2014-12-26T12:28:36.490000Z,10.5548,90.635,0.0,3.6
2014-12-18T02:35:42.490000Z,11.2437,93.0684,0.0,3.6
2014-12-12T21:08:09.740000Z,12.5494,96.0135,0.0,3.6
2014-12-08T05:39:01.910000Z,11.7809,93.6035,128.0,4.5
2014-11-29T18:01:01.480000Z,11.1802,93.5923,123.0,4.6
2014-11-28T01:18:45.130000Z,12.4268,92.7593,43.1,5.1
2014-11-28T01:09:40.290000Z,17.2234,96.3476,10.0,4.4
2014-11-24T19:06:46.430000Z,10.7364,96.1405,10.0,3.3
2014-11-19T19:56:22.440000Z,12.6904,91.3164,35.0,3.5
2014-11-19T12:26:25.020000Z,8.8385,96.392,0.0,3.7
2014-11-08T14:15:20.840000Z,11.8023,92.9551,0.0,3.5
2014-11-04T04:19:24.590000Z,11.6403,91.9932,10.0,3.9
2014-11-03T19:06:22.780000Z,16.2825,86.0727,10.0,4.4
2014-10-27T14:33:46.940000Z,17.5711,94.3177,35.0,4.4
2014-10-22T16:12:15.100000Z,13.2864,94.1588,0.0,3.3
2014-10-22T01:17:10.260000Z,13.2791,91.4487,0.0,4.0
2014-10-20T11:40:17.340000Z,17.0891,95.2945,0.0,3.3
2014-10-12T03:32:46.150000Z,12.8759,93.8834,135.6,5.2
2014-10-11T01:34:00.050000Z,11.2006,92.0632,0.0,3.6
2014-10-10T02:47:38.640000Z,12.0178,95.8743,0.0,3.7
2014-10-09T01:41:20.600000Z,14.0088,93.1401,32.0,4.4
2014-10-08T00:22:50.200000Z,10.6561,92.525,29.0,4.0
2014-10-06T14:10:21.220000Z,14.2715,93.1247,35.0,4.6
2014-10-04T20:00:07.260000Z,11.513,92.437,0.0,3.2
2014-10-03T03:48:46.520000Z,10.6375,92.3186,35.0,4.3
2014-09-30T13:28:35.460000Z,12.9192,94.7623,0.0,3.5
2014-09-26T04:21:24.150000Z,12.5152,95.1679,20.7,5.5
2014-09-25T21:08:12.720000Z,12.4031,94.5606,0.0,3.4
2014-09-24T00:59:15.870000Z,14.06,93.1583,32.0,4.3
2014-09-23T01:39:24.890000Z,12.4444,93.6958,0.0,3.6
2014-09-12T23:38:26.840000Z,13.1607,92.5667,0.0,3.5
2014-09-09T23:11:48.770000Z,10.5496,91.7378,17.0,4.0
2014-09-08T13:11:01.000000Z,14.3109,92.8559,35.0,4.6
2014-09-06T11:16:38.340000Z,11.0893,93.0059,0.0,3.6
2014-09-02T08:57:21.960000Z,16.4493,95.8313,20.0,3.6
2014-09-01T17:05:23.600000Z,13.9135,92.5001,0.0,3.3
2014-08-31T19:05:59.180000Z,9.4984,93.7856,0.0,3.6
2014-08-25T08:43:03.780000Z,14.2999,93.1105,37.2,4.6
2014-08-24T15:54:20.290000Z,9.0717,85.8,17.2,4.1
2014-08-17T16:42:48.220000Z,12.3803,95.2249,0.0,3.4
2014-08-16T12:47:02.610000Z,12.9858,92.4833,0.0,3.9
2014-08-12T20:52:06.470000Z,9.2284,93.5937,105.5,4.9
2014-08-09T22:18:37.270000Z,10.5702,91.7169,29.5,4.4
2014-08-09T21:11:48.350000Z,12.5912,95.3368,21.3,4.3
2014-08-09T12:12:28.950000Z,10.219,94.2376,0.0,3.6
2014-08-08T19:12:11.400000Z,12.4128,91.6514,0.0,3.3
2014-08-05T23:28:34.780000Z,15.9283,96.1768,10.0,4.2
2014-08-05T16:11:53.300000Z,15.8545,96.2541,24.3,4.6
2014-08-05T15:34:05.560000Z,15.8294,96.1266,0.0,4.2
2014-08-04T07:18:48.170000Z,13.6033,93.3395,0.0,3.6
2014-08-02T16:18:59.530000Z,11.8708,93.6433,129.4,4.7
2014-08-02T11:01:06.760000Z,11.8316,98.9204,0.0,3.6
2014-08-02T01:01:57.620000Z,12.5259,95.5536,0.0,4.0
2014-08-01T21:47:04.450000Z,11.9976,95.1248,10.0,4.6
2014-08-01T21:11:08.780000Z,12.4019,95.5705,10.0,4.6
2014-08-01T16:20:24.280000Z,12.2928,96.0138,35.0,4.1
2014-08-01T16:19:52.600000Z,12.1498,95.5538,0.0,3.6
2014-07-31T19:35:06.570000Z,12.3854,95.1714,0.0,3.7
2014-07-31T18:44:26.070000Z,11.5598,93.9423,0.0,3.5
2014-07-31T17:34:08.620000Z,12.3436,95.0439,26.2,5.1
2014-07-31T17:33:29.240000Z,12.4743,95.2033,10.0,4.9
2014-07-31T15:35:09.520000Z,12.6073,95.8401,0.0,3.7
2014-07-31T15:33:50.440000Z,12.5815,95.6085,0.0,3.6
2014-07-31T14:21:11.960000Z,12.4404,95.3165,10.0,4.6
2014-07-31T13:40:59.500000Z,12.388,95.192,12.0,5.8
2014-07-31T13:40:27.330000Z,12.3162,95.1948,0.0,4.4
2014-07-30T08:37:56.320000Z,14.062,92.9675,0.0,3.8
2014-07-29T21:55:01.030000Z,10.5826,93.6777,205.8,3.1
2014-07-29T07:07:10.190000Z,14.3245,93.0942,31.9,5.3
2014-07-29T07:07:07.130000Z,14.3603,93.0904,12.0,5.4
2014-07-28T22:42:13.650000Z,10.6763,93.9134,185.3,3.2
2014-07-02T21:48:50.400000Z,13.6419,93.6581,0.0,3.6
2014-06-28T05:57:04.020000Z,11.9283,93.2537,35.0,4.4
2014-06-26T17:12:48.310000Z,8.8926,93.7566,35.0,4.2
2014-06-18T07:53:15.260000Z,11.0137,92.056,0.0,3.6
2014-06-16T21:29:55.750000Z,10.3814,93.6808,19.0,4.4
2014-06-14T20:30:30.170000Z,9.3188,92.4351,0.0,3.4
2014-06-10T19:45:45.510000Z,10.8933,91.7992,27.0,4.0
2014-06-04T16:55:40.930000Z,10.7463,92.0231,29.0,3.6
2014-05-31T17:31:45.810000Z,16.517,95.6308,10.0,4.7
2014-05-18T03:53:38.610000Z,10.0201,93.6073,150.0,3.8
2014-05-17T21:01:00.110000Z,9.8748,91.9103,0.0,3.5
2014-05-16T19:35:11.690000Z,11.8529,92.072,0.0,3.4
2014-05-12T08:33:27.870000Z,12.1516,95.2422,10.0,4.5
2014-05-09T20:23:22.150000Z,13.4652,93.4373,35.0,4.3
2014-05-01T00:56:11.560000Z,13.6434,92.8733,29.0,4.1
2014-04-29T16:03:52.730000Z,11.2945,92.4103,0.0,3.3
2014-04-27T07:29:53.700000Z,15.2239,96.3653,10.0,4.1
2014-04-26T20:44:40.860000Z,14.0783,93.701,41.0,3.4
2014-04-26T20:43:52.500000Z,14.2568,93.7554,41.0,3.5
2014-04-23T17:09:02.190000Z,13.7016,94.0883,0.0,3.3
2014-04-21T18:28:26.110000Z,9.7827,92.4297,0.0,3.2
2014-04-17T15:42:10.320000Z,14.115,93.2729,32.0,3.7
2014-04-14T11:07:22.480000Z,11.2321,93.6041,150.0,4.2
2014-04-11T11:51:12.950000Z,10.3928,93.0893,0.0,3.6
2014-04-11T00:45:06.180000Z,12.2872,93.1255,70.7,4.8
2014-04-08T04:26:02.830000Z,11.1059,91.3197,0.0,3.6
2014-04-03T10:32:11.130000Z,8.8708,93.022,0.0,3.4
2014-03-31T04:36:33.920000Z,12.605,95.1878,19.0,4.1
2014-03-30T19:39:48.220000Z,10.9709,95.0897,0.0,3.3
2014-03-26T08:34:40.140000Z,13.9065,92.9991,32.0,4.6
2014-03-19T14:02:12.990000Z,13.8635,93.9775,35.0,4.4
2014-03-18T12:48:40.910000Z,12.8411,95.4567,18.0,4.2
2014-03-11T11:23:54.140000Z,13.6715,92.8131,34.0,4.8
2014-03-10T20:44:41.500000Z,13.8668,93.082,0.0,3.3
2014-03-09T23:01:13.880000Z,12.5235,93.2778,71.1,4.1
2014-03-07T17:54:17.050000Z,9.2469,93.475,0.0,3.2
2014-03-03T04:00:24.660000Z,10.5339,94.4731,0.0,3.6
2014-03-01T06:06:29.660000Z,11.0168,92.1679,27.0,4.6
2014-02-22T22:20:31.570000Z,11.7153,93.0688,46.0,3.5
2014-02-19T15:02:10.430000Z,13.9874,92.9037,32.0,4.4
2014-02-18T21:04:12.070000Z,9.019,91.5817,0.0,3.7
2014-02-16T05:19:22.250000Z,9.8397,93.6641,100.0,4.0
2014-02-13T06:23:38.970000Z,11.4231,93.4809,150.0,4.2
2014-02-07T05:13:50.980000Z,12.1455,94.9735,0.0,3.4
2014-02-07T03:15:16.400000Z,11.8069,94.8373,21.0,4.5
2014-02-07T02:04:58.360000Z,11.9418,95.0491,21.0,4.1
2014-02-02T23:43:59.990000Z,12.3022,95.064,23.7,5.4
2014-02-01T11:20:06.450000Z,13.945,93.2075,32.0,3.8
2014-01-27T20:12:45.700000Z,14.2055,93.1915,32.0,4.3
2014-01-24T13:48:58.550000Z,13.1616,95.7902,10.0,4.4
2014-01-21T07:25:28.970000Z,9.0489,94.66,0.0,3.7
2014-01-19T20:07:06.230000Z,17.0306,98.329,0.0,2.5
2014-01-18T20:51:19.060000Z,14.0526,92.9888,32.0,3.8
2014-01-18T15:29:01.360000Z,15.1851,95.9054,0.0,3.7
2014-01-18T00:55:48.030000Z,15.3058,96.1495,28.0,4.6
2014-01-18T00:48:49.200000Z,16.011,82.519,7.4,2.8
2014-01-18T00:18:48.900000Z,14.7628,95.3915,0.0,4.4
2014-01-17T22:26:46.640000Z,15.3597,96.4256,10.0,4.2
2014-01-14T08:36:09.330000Z,8.9051,93.6887,23.0,4.4
2014-01-09T04:47:21.230000Z,16.6308,94.003,35.0,3.8
2013-12-30T10:44:56.360000Z,16.3978,95.7815,0.0,3.7
2013-12-29T11:49:52.140000Z,11.7868,95.834,10.0,4.1
2013-12-29T11:45:31.460000Z,12.3029,95.1888,10.0,4.4
2013-12-28T17:17:41.020000Z,13.9515,93.1474,0.0,3.5
2013-12-27T14:05:12.850000Z,10.4516,94.1418,100.0,3.8
2013-12-25T04:14:15.900000Z,17.5167,94.3163,46.0,3.7
2013-12-25T02:57:59.230000Z,10.9089,91.8751,10.0,4.3
2013-12-20T03:04:36.050000Z,14.2552,93.0291,40.7,4.9
2013-12-09T07:39:39.170000Z,9.5583,92.9361,45.0,4.9
2013-12-07T01:06:38.610000Z,11.5083,93.7182,150.0,4.6
2013-12-04T16:24:11.110000Z,12.0648,95.1034,21.0,3.5
2013-12-04T03:59:16.190000Z,13.8247,92.9334,32.0,4.7
2013-11-22T03:34:56.780000Z,10.1686,91.0798,10.0,3.5
2013-11-20T10:09:19.200000Z,12.3447,95.1198,14.6,5.6
2013-11-10T20:30:05.300000Z,11.1201,91.9644,35.0,4.4
2013-11-06T09:34:44.940000Z,14.0981,93.0699,32.0,4.4
2013-11-04T12:56:21.350000Z,14.2335,93.1136,31.3,4.8
2013-11-03T06:54:06.930000Z,10.4641,92.7725,54.2,4.8
2013-11-02T11:13:07.630000Z,17.5029,96.0734,0.0,3.9
2013-11-01T15:54:23.980000Z,13.7315,96.7402,35.0,4.3
2013-11-01T12:14:43.540000Z,13.5787,96.3731,0.0,3.1
2013-10-28T08:40:40.170000Z,9.8735,92.7597,43.0,4.4
2013-10-26T18:06:24.210000Z,15.5158,97.3159,10.0,3.7
2013-10-26T11:06:25.480000Z,14.3004,93.0744,35.0,4.2
2013-10-26T01:44:15.620000Z,17.2066,95.7953,0.0,3.5
2013-10-24T20:14:30.300000Z,14.2339,93.0535,32.0,4.2
2013-10-24T18:16:37.920000Z,14.1083,93.0205,0.0,3.5
2013-10-24T17:57:37.590000Z,14.2349,93.1142,26.8,5.5
2013-10-20T11:34:11.300000Z,11.4581,93.4258,0.0,3.7
2013-10-17T00:33:14.140000Z,14.0799,92.9905,28.1,4.2
2013-10-15T00:41:04.540000Z,10.5799,91.3773,17.0,4.6
2013-10-13T05:53:00.660000Z,10.7378,91.7494,17.0,4.1
2013-10-13T05:44:15.770000Z,10.6083,91.3059,0.0,3.8
2013-10-13T05:41:49.610000Z,10.51,91.5441,0.0,3.7
2013-10-09T14:47:13.870000Z,12.6952,93.1397,0.0,3.2
2013-10-09T11:35:59.980000Z,10.3594,92.1855,10.0,4.3
2013-10-08T09:31:09.940000Z,9.7614,93.7376,25.7,4.6
2013-10-06T06:59:09.260000Z,12.9513,92.6571,31.0,4.5
2013-10-04T05:13:26.150000Z,10.1034,92.2768,0.0,3.7
2013-10-01T14:09:59.080000Z,13.982,92.7709,0.0,3.5
2013-09-18T15:43:02.150000Z,12.9652,93.2253,32.0,4.4
2013-09-15T22:47:27.050000Z,16.7086,94.5349,10.0,4.3
2013-09-12T17:38:53.410000Z,11.9269,93.8,150.0,3.9
2013-09-11T10:09:40.750000Z,10.442,92.2346,29.0,4.5
2013-09-05T14:57:59.030000Z,10.9047,93.4178,123.0,3.7
2013-09-05T01:13:29.400000Z,8.9816,93.8237,22.0,4.2
2013-09-05T00:52:03.060000Z,10.2431,94.0584,0.0,3.7
2013-09-04T16:44:06.520000Z,10.2553,94.1451,0.0,3.8
2013-09-02T12:20:46.180000Z,16.6402,95.7792,0.0,3.4
2013-09-01T15:08:30.740000Z,11.6367,93.7067,150.0,3.5
2013-08-31T23:37:15.450000Z,11.6453,92.5542,0.0,3.9
2013-08-31T13:25:56.990000Z,10.9232,93.4172,291.6,3.4
2013-08-27T04:57:08.280000Z,10.7121,91.5709,0.0,3.7
2013-08-24T20:06:31.840000Z,14.1481,92.406,35.0,3.9
2013-08-23T23:02:07.960000Z,9.7478,91.5924,0.0,3.6
2013-08-23T14:18:00.870000Z,13.8244,92.6407,0.0,3.7
2013-08-18T03:58:27.090000Z,10.5269,94.5328,0.0,3.5
2013-08-18T00:14:40.370000Z,11.1007,95.1956,22.0,4.2
2013-08-17T21:48:18.300000Z,11.0629,95.1372,22.0,3.7
2013-08-17T14:41:19.280000Z,11.2385,93.2322,63.6,4.6
2013-08-15T16:51:35.600000Z,10.9551,95.0594,22.0,4.6
2013-08-12T05:06:04.300000Z,10.3465,93.2809,100.0,4.0
2013-08-11T06:08:29.030000Z,10.3161,93.8297,150.0,3.9
2013-08-08T20:15:27.710000Z,14.0826,93.0855,32.0,3.7
2013-08-08T20:14:53.800000Z,13.515,92.3964,0.0,3.4
2013-08-04T16:20:25.740000Z,15.7649,95.7721,0.0,3.5
2013-07-29T02:26:26.480000Z,13.9798,92.9314,10.0,4.5
2013-07-25T02:41:36.590000Z,10.0757,91.0898,0.0,3.7
2013-07-24T19:51:57.910000Z,13.0895,93.1765,56.1,4.7
2013-07-23T03:27:06.370000Z,13.2389,95.2716,10.0,3.8
2013-07-22T15:46:37.280000Z,14.8024,96.5248,0.0,3.7
2013-07-20T17:16:51.200000Z,10.2179,92.95,0.0,3.6
2013-07-13T10:40:59.760000Z,12.0725,92.2246,27.0,3.8
2013-07-11T23:25:58.220000Z,10.9252,91.687,20.0,4.2
2013-07-11T19:50:00.620000Z,12.0446,92.5991,23.0,3.8
2013-07-11T10:23:52.400000Z,13.0107,95.8123,35.0,3.9
2013-06-28T15:35:55.410000Z,10.6794,93.4608,110.7,4.9
2013-06-26T05:48:46.080000Z,9.358,91.2404,24.0,4.9
